Name,Total,Price,Maturity,Rate,Payment_Date,Place,Institution,Payment_Method,Issuing_Method,Type,Year,Payment_Interval,isGov,Real_Interest,Inflation,Duration
2017年河南省政府专项债券(三期),25.4211,100.0,5.0,4.18,6.5,银行间,河南省政府,年付,荷兰式招标,固定,2017,1.0,0,4.18,7.5,4.61454943343052
2017年陕西省政府一般债券(三期),50.0,100.0,3.0,4.0,6.13,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,2.8860946745562126
2017年陕西省政府一般债券(四期),75.0,100.0,5.0,4.05,6.13,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.05,7.5,4.625621957917924
2017年陕西省政府一般债券(五期),75.0,100.0,7.0,4.1,6.13,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.1,7.5,6.22511404669905
2017年陕西省政府一般债券(六期),50.0,100.0,10.0,4.1,6.13,银行间,陕西省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.1420249999999825,7.5,8.320001922135752
2017年陕西省政府专项债券(三期),10.0,100.0,5.0,4.0,6.13,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,4.629895224256853
2017年福建省政府一般债券(一期),10.959,100.0,3.0,4.0,6.7,银行间,福建省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,2.8860946745562126
2017年福建省政府一般债券(二期),32.1,100.0,5.0,4.05,6.7,银行间,福建省政府,年付,荷兰式招标,固定,2017,1.0,0,4.05,7.5,4.625621957917924
2017年福建省政府一般债券(三期),32.1,100.0,7.0,4.21,6.7,银行间,福建省政府,年付,荷兰式招标,固定,2017,1.0,0,4.21,7.5,6.206487701193697
2017年福建省政府一般债券(四期),32.1,100.0,10.0,4.22,6.7,银行间,福建省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.264520999999988,7.5,8.277941157414931
2017年福建省政府专项债券(一期),73.8298,100.0,5.0,4.19,,银行间,财政部,年付,荷兰式招标,固定,2017,1.0,1,4.19,7.5,4.6136999651665525
2017年福建省政府专项债券(二期),36.9,100.0,7.0,4.2,6.7,银行间,福建省政府,年付,荷兰式招标,固定,2017,1.0,0,4.2,7.5,6.2081767488856805
2017年福建省政府专项债券(三期),36.9,100.0,10.0,4.25,6.7,银行间,福建省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.295156249999987,7.5,8.267481530761291
2017年新疆维吾尔自治区政府一般债券(五期),112.2,100.0,5.0,4.02,6.14,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,4.628184941577545
2017年新疆维吾尔自治区政府一般债券(六期),112.2,100.0,10.0,4.09,6.14,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,4.131820250000007,7.5,8.32352311233356
2017年新疆维吾尔自治区政府专项债券(五期),10.0,100.0,5.0,4.02,6.14,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,4.628184941577545
2017年宁夏回族自治区政府一般债券(一期),28.8041,100.0,3.0,3.99,6.12,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.99,7.5,2.886364963987481
2017年宁夏回族自治区政府一般债券(二期),42.0,100.0,5.0,4.09,6.12,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.09,7.5,4.622209194860517
2017年宁夏回族自治区政府一般债券(三期),42.0,100.0,7.0,4.23,6.12,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.23,7.5,6.203112152588717
2017年宁夏回族自治区政府一般债券(四期),29.0,100.0,10.0,4.28,6.12,银行间,宁夏回族自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,4.325796000000026,7.5,8.257044014422359
2017年宁夏回族自治区政府专项债券(一期),14.2371,100.0,5.0,4.08,6.12,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.08,7.5,4.623061898775381
2017年宁夏回族自治区政府专项债券(二期),9.0,100.0,7.0,4.2,6.12,银行间,宁夏回族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.2,7.5,6.2081767488856805
2017年贵州省政府一般债券(三期),60.0,100.0,5.0,4.18,6.9,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,4.18,7.5,4.61454943343052
2017年贵州省政府一般债券(四期),40.0,100.0,10.0,4.32,6.9,银行间,贵州省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.366656000000013,7.5,8.243161620526639
2017年贵州省政府专项债券(三期),60.0,100.0,5.0,4.13,6.9,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,4.13,7.5,4.618801620528576
2017年贵州省政府专项债券(四期),40.0,100.0,10.0,4.3,6.9,银行间,贵州省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.346225000000015,7.5,8.250097925328575
2017年海南省政府一般债券(一期),16.0,100.0,3.0,3.93,6.16,银行间,海南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.93,7.5,2.887988152399871
2017年海南省政府一般债券(二期),34.0,100.0,7.0,4.08,6.16,银行间,海南省政府,年付,荷兰式招标,固定,2017,1.0,0,4.08,7.5,6.228511750162345
2017年海南省政府一般债券(三期),24.0,100.0,10.0,4.05,6.16,银行间,海南省政府,年付,荷兰式招标,固定,2017,1.0,0,4.05,7.5,8.418419957016354
2017年青海省政府一般债券(五期),30.4,100.0,3.0,4.0,6.2,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,2.8860946745562126
2017年青海省政府一般债券(六期),30.4,100.0,5.0,4.04,6.2,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,4.04,7.5,4.6264759606408035
2017年青海省政府一般债券(七期),26.2,100.0,7.0,4.11,6.2,银行间,青海省政府,年付,荷兰式招标,固定,2017,1.0,0,4.11,7.5,6.223416477920219
2017年山西省政府一般债券(四期),38.0,100.0,5.0,3.7,6.19,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,4.655706566084273
2017年山西省政府一般债券(五期),79.5,100.0,7.0,4.02,6.19,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,6.238725427376791
2017年山西省政府专项债券(三期),182.5,100.0,5.0,3.96,6.19,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.96,7.5,4.633319700072425
2017年山西省政府专项债券(四期),20.0,100.0,7.0,4.02,6.19,银行间,山西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,6.238725427376791
2017年甘肃省政府一般债券(三期),110.0,100.0,3.0,3.97,6.16,银行间,甘肃省政府,年付,荷兰式招标,固定,2017,1.0,0,3.97,7.5,2.8869057501540105
2017年甘肃省政府一般债券(四期),62.5693,100.0,5.0,3.98,6.16,银行间,甘肃省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,4.631606809985642
2017年甘肃省政府专项债券(一期),30.0,100.0,3.0,3.99,6.16,银行间,甘肃省政府,年付,荷兰式招标,固定,2017,1.0,0,3.99,7.5,2.886364963987481
2017年甘肃省政府专项债券(二期),43.1511,100.0,7.0,4.04,6.16,银行间,甘肃省政府,年付,荷兰式招标,固定,2017,1.0,0,4.04,7.5,6.235317436097615
2017年安徽省政府一般债券(一期),90.8,100.0,5.0,3.85,7.5,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.85,7.5,4.642763969575796
2017年安徽省政府一般债券(二期),100.0,100.0,7.0,4.02,7.5,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,6.238725427376791
2017年安徽省政府专项债券(一期),179.0,100.0,5.0,3.88,7.5,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.88,7.5,4.640184330226044
2017年安徽省政府专项债券(二期),178.0,100.0,7.0,3.98,7.5,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,6.2455517286267375
2017年湖南省政府一般债券(一期),142.0,100.0,3.0,3.89,6.21,银行间,湖南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.89,7.5,2.8890716625250987
2017年湖南省政府一般债券(二期),200.0,100.0,5.0,3.95,6.21,银行间,湖南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.95,7.5,4.634176634659415
2017年江西省政府一般债券(五期),16.05,100.0,3.0,3.8,7.1,银行间,江西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,2.8915136192693067
2017年江西省政府一般债券(六期),48.15,100.0,5.0,3.9,7.1,银行间,江西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.9,7.5,4.638466209589992
2017年江西省政府一般债券(八期),48.15,100.0,10.0,4.1,7.1,银行间,江西省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.1420249999999825,7.5,8.320001922135752
2017年江西省政府专项债券(五期),54.25,100.0,3.0,3.87,7.1,银行间,江西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.87,7.5,2.8896138335415293
2017年江西省政府专项债券(六期),54.25,100.0,5.0,3.92,7.1,银行间,江西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.92,7.5,4.63674939856207
2017年江西省政府专项债券(七期),54.25,100.0,7.0,4.01,7.1,银行间,江西省政府,年付,荷兰式招标,固定,2017,1.0,0,4.01,7.5,6.240430712024153
2017年江西省政府专项债券(八期),54.25,100.0,10.0,4.08,7.1,银行间,江西省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.1216159999999835,7.5,8.327046793597823
2017年陕西省政府一般债券(七期),100.0,100.0,3.0,3.7,7.19,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.7,7.5,2.8942335142634765
2017年陕西省政府一般债券(八期),54.7,100.0,10.0,3.9,7.19,银行间,陕西省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.9380250000000228,7.5,8.390901508577922
2017年陕西省政府专项债券(四期),19.0,100.0,5.0,3.8,7.19,银行间,陕西省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年山东省政府专项债券(二期),24.0,100.0,5.0,3.83,7.6,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.83,7.5,4.644485369995683
2017年山东省政府专项债券(三期),10.65,100.0,5.0,3.8,7.6,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年厦门市政府一般债券(一期),1.8,100.0,3.0,3.67,7.18,银行间,厦门市政府,年付,荷兰式招标,固定,2017,1.0,0,3.67,7.5,2.8950508430873434
2017年厦门市政府一般债券(二期),5.4,100.0,5.0,3.71,7.18,银行间,厦门市政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,4.654841417537073
2017年厦门市政府一般债券(三期),5.4,100.0,7.0,3.9,7.18,银行间,厦门市政府,年付,荷兰式招标,固定,2017,1.0,0,3.9,7.5,6.259245729902423
2017年厦门市政府一般债券(四期),5.4,100.0,10.0,3.88,7.18,银行间,厦门市政府,半年付,荷兰式招标,固定,2017,0.5,0,3.917636000000013,7.5,8.398046894499258
2017年厦门市政府专项债券(一期),40.0,100.0,5.0,3.81,7.18,银行间,厦门市政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年厦门市政府专项债券(二期),39.0,100.0,10.0,3.88,7.18,银行间,财政部,半年付,荷兰式招标,固定,2017,0.5,1,3.917636000000013,7.5,8.398046894499258
2017年新疆维吾尔自治区政府一般债券(七期),99.4,100.0,5.0,3.88,7.12,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.88,7.5,4.640184330226044
2017年新疆维吾尔自治区政府一般债券(八期),99.3,100.0,7.0,4.0,7.12,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,6.242136856746351
2017年新疆维吾尔自治区政府专项债券(六期),22.5,100.0,5.0,3.98,7.12,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,4.631606809985642
2017年新疆维吾尔自治区政府专项债券(七期),22.5,100.0,7.0,4.0,7.12,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,6.242136856746351
2017年北京市政府一般债券(二期),29.0,100.0,3.0,3.5,7.11,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.5,7.5,2.8996942752456305
2017年北京市政府一般债券(三期),86.23,100.0,5.0,3.61,7.11,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.61,7.5,4.663507805042652
2017年北京市政府一般债券(四期),86.63,100.0,7.0,3.82,7.11,银行间,北京市政府,年付,荷兰式招标,固定,2017,1.0,0,3.82,7.5,6.272995166749899
2017年北京市政府一般债券(五期),95.14,100.0,10.0,3.88,7.11,银行间,北京市政府,半年付,荷兰式招标,固定,2017,0.5,0,3.917636000000013,7.5,8.398046894499258
2017年广西壮族自治区政府一般债券(八期),65.0,100.0,10.0,4.09,7.11,银行间,广西壮族自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,4.131820250000007,7.5,8.32352311233356
2017年广西壮族自治区政府专项债券(七期),32.0,100.0,5.0,3.96,7.11,银行间,广西壮族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.96,7.5,4.633319700072425
2017年广西壮族自治区政府专项债券(八期),95.0,100.0,7.0,4.02,7.11,银行间,广西壮族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,6.238725427376791
2017年广西壮族自治区政府专项债券(九期),8.0,100.0,5.0,3.96,7.11,银行间,广西壮族自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.96,7.5,4.633319700072425
2017年河北省政府一般债券(八期),50.0,100.0,3.0,3.65,7.24,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.65,7.5,2.8955960784012587
2017年河北省政府一般债券(九期),50.0,100.0,5.0,3.72,7.24,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.72,7.5,4.653976599535103
2017年河北省政府一般债券(十期),50.0,100.0,7.0,3.92,7.24,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.92,7.5,6.255817043638849
2017年河北省政府一般债券(十一期),13.51,100.0,10.0,3.88,7.24,银行间,河北省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.917636000000013,7.5,8.398046894499258
2017年河北省政府专项债券(五期),38.0,100.0,7.0,3.9,7.24,银行间,河北省政府,年付,荷兰式招标,固定,2017,1.0,0,3.9,7.5,6.259245729902423
2017年河北省政府专项债券(六期),37.45,100.0,10.0,3.93,7.24,银行间,河北省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.968612249999981,7.5,8.380202418642652
2017年贵州省政府一般债券(五期),120.0,100.0,5.0,3.83,7.21,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,3.83,7.5,4.644485369995683
2017年贵州省政府一般债券(六期),80.0,100.0,10.0,3.99,7.21,银行间,贵州省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.029800249999993,7.5,8.358872381087977
2017年贵州省政府专项债券(五期),60.0,100.0,5.0,3.81,7.21,银行间,贵州省政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年贵州省政府专项债券(六期),40.0,100.0,10.0,3.88,7.21,银行间,贵州省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.917636000000013,7.5,8.398046894499258
2017年湖南省政府一般债券(三期),245.4,100.0,7.0,3.98,7.21,银行间,湖南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,6.2455517286267375
2017年湖南省政府一般债券(四期),300.0,100.0,10.0,4.14,7.21,银行间,湖南省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.1828489999999885,7.5,8.305942028762061
2017年四川省政府一般债券(十七期),90.0,100.0,3.0,3.76,8.2,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.76,7.5,2.8926007410494163
2017年四川省政府一般债券(十八期),90.0,100.0,5.0,3.87,8.2,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.87,7.5,4.641043882058483
2017年四川省政府一般债券(十九期),90.0,100.0,7.0,3.98,8.2,银行间,四川省政府,年付,荷兰式招标,固定,2017,1.0,0,3.98,7.5,6.2455517286267375
2017年四川省政府一般债券(二十期),30.0,100.0,10.0,3.98,8.2,银行间,四川省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.019601000000006,7.5,8.36242109250973
2017年山东省政府专项债券(四期),362.0,100.0,4.0,4.0,8.8,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,3.7750910332271275
2017年山东省政府专项债券(五期),15.0,100.0,7.0,3.97,8.8,银行间,山东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.97,7.5,6.247260456891732
2017年海南省本级收费公路专项债券(一期)―2017年海南省政府专项债券(一期),20.0,100.0,7.0,4.02,8.18,银行间,海南省政府,年付,荷兰式招标,固定,2017,1.0,0,4.02,7.5,6.238725427376791
2017年海南省政府专项债券(二期),30.0,100.0,5.0,3.86,8.18,银行间,海南省政府,年付,荷兰式招标,固定,2017,1.0,0,3.86,7.5,4.641903761786793
2017年海南省政府专项债券(三期),30.0,100.0,10.0,4.09,8.18,银行间,海南省政府,半年付,荷兰式招标,固定,2017,0.5,0,4.131820250000007,7.5,8.32352311233356
2017年广东省汕头市土地储备专项债券(1期)-2017年广东省政府专项债券(9期),6.67,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省佛山市土地储备专项债券(1期)-2017年广东省政府专项债券(10期),24.64,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省韶关市土地储备专项债券(1期)-2017年广东省政府专项债券(11期),4.15,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省河源市土地储备专项债券(1期)-2017年广东省政府专项债券(12期),4.37,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省梅州市土地储备专项债券(1期)-2017年广东省政府专项债券(13期),15.53,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省惠州市土地储备专项债券(1期)-2017年广东省政府专项债券(14期),10.3,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省汕尾市土地储备专项债券(1期)-2017年广东省政府专项债券(15期),13.56,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省东莞市土地储备专项债券(1期)-2017年广东省政府专项债券(16期),0.84,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省中山市土地储备专项债券(1期)-2017年广东省政府专项债券(17期),21.77,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省江门市土地储备专项债券(1期)-2017年广东省政府专项债券(18期),1.67,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省阳江市土地储备专项债券(1期)-2017年广东省政府专项债券(19期),6.41,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省湛江市土地储备专项债券(1期)-2017年广东省政府专项债券(20期),6.34,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省茂名市土地储备专项债券(1期)-2017年广东省政府专项债券(21期),7.7,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省肇庆市土地储备专项债券(1期)-2017年广东省政府专项债券(22期),3.69,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省清远市土地储备专项债券(1期)-2017年广东省政府专项债券(23期),2.65,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省潮州市土地储备专项债券(1期)-2017年广东省政府专项债券(24期),6.42,100.0,5.0,3.8,8.11,银行间,广东省政,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省揭阳市土地储备专项债券(1期)-2017年广东省政府专项债券(25期),4.36,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省云浮市土地储备专项债券(1期)-2017年广东省政府专项债券(26期),1.37,100.0,5.0,3.8,8.11,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.8,7.5,4.647069935207126
2017年广东省本级收费公路专项债券(1期)-2017年广东省政府专项债券(27期),63.0,100.0,7.0,3.99,8.11,银行间,广东省政,年付,荷兰式招标,固定,2017,1.0,0,3.99,7.5,6.243843862096148
2017年广东省政府一般债券(九期),21.2,100.0,3.0,3.57,8.14,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.57,7.5,2.897779819486524
2017年广东省政府一般债券(十期),15.9,100.0,5.0,3.81,8.14,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年广东省政府一般债券(十一期),15.9,100.0,7.0,3.99,8.14,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.99,7.5,6.243843862096148
2017年广东省政府专项债券(二十八期),24.0,100.0,5.0,3.81,8.14,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.81,7.5,4.646208084638759
2017年广东省政府专项债券(二十九期),24.0,100.0,7.0,3.99,8.14,银行间,广东省政府,年付,荷兰式招标,固定,2017,1.0,0,3.99,7.5,6.243843862096148
2017年安徽省政府专项债券(三期),87.1455,100.0,5.0,4.0,9.1,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,4.629895224256853
2017年安徽省政府专项债券(四期),80.0,100.0,7.0,4.08,9.1,银行间,安徽省政府,年付,荷兰式招标,固定,2017,1.0,0,4.08,7.5,6.228511750162345
2017年新疆维吾尔自治区政府一般债券(九期),44.4,100.0,10.0,4.06,8.28,银行间,新疆维吾尔自治区政府,半年付,荷兰式招标,固定,2017,0.5,0,4.1012089999999946,7.5,8.334101637992276
2017年新疆维吾尔自治区政府专项债券(八期),34.1,100.0,5.0,3.9,8.28,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,3.9,7.5,4.638466209589992
2017年新疆维吾尔自治区乌鲁木齐市土地储备专项债券(一期)-2017年新疆维吾尔自治区政府专项债券(九期),7.7,100.0,5.0,4.0,8.28,银行间,新疆维吾尔自治区政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,4.629895224256853
2017年新疆维吾尔自治区昌吉回族自治州土地储备专项债券(一期)-2017年新疆维吾尔自治区政府专项债券(十期),1.2,100.0,5.0,4.15,8.28,银行间,新疆维吾尔自治区,年付,荷兰式招标,固定,2017,1.0,0,4.15,7.5,4.617099775886328
2017年新疆维吾尔自治区政府专项债券(十一期),1.1,100.0,5.0,4.15,8.28,银行间,新疆维吾尔自治区,年付,荷兰式招标,固定,2017,1.0,0,4.15,7.5,4.617099775886328
2017年吉林省政府一般债券(五期),77.537,100.0,3.0,3.83,9.7,银行间,吉林省政府,年付,荷兰式招标,固定,2017,1.0,0,3.83,7.5,2.8906990084817465
2017年吉林省长春市土地储备专项债券(1期)-2017年吉林省政府专项债券(2期),5.62,100.0,5.0,3.92,9.7,银行间,吉林省政府,年付,荷兰式招标,固定,2017,1.0,0,3.92,7.5,4.63674939856207
2017年吉林省吉林市土地储备专项债券(1期)-2017年吉林省政府专项债券(3期),1.08,100.0,5.0,3.92,9.7,银行间,吉林省政府,年付,荷兰式招标,固定,2017,1.0,0,3.92,7.5,4.63674939856207
2017吉林省前郭尔罗斯自治县土地储备专项债券(1期)-2017吉林省政府专项债券4期,3.3,100.0,5.0,4.0,9.7,银行间,吉林省政府,年付,荷兰式招标,固定,2017,1.0,0,4.0,7.5,4.629895224256853
2017年浙江省本级收费公路专项债券(1期)—2017年浙江省政府专项债券(4期),80.4,100.0,7.0,3.86,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.86,7.5,6.266113501034897
2017年浙江省温州市收费公路专项债券(1期)—2017年浙江省政府专项债券(5期),0.3,100.0,7.0,3.71,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年浙江省绍兴市收费公路专项债券(1期)—2017年浙江省政府专项债券(6期),4.8,100.0,7.0,3.96,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.96,7.5,6.248970047445165
2017年浙江省金华市收费公路专项债券(1期)—2017年浙江省政府专项债券(7期),2.5,100.0,7.0,3.86,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.86,7.5,6.266113501034897
2017年浙江省衢州市收费公路专项债券(1期)—2017年浙江省政府专项债券(8期),2.8,100.0,7.0,3.86,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.86,7.5,6.266113501034897
2017年浙江省丽水市收费公路专项债券(1期)—2017年浙江省政府专项债券(9期),0.2,100.0,7.0,3.71,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.71,7.5,6.291991684288682
2017年浙江省温州市收费公路专项债券(2期)-2017年浙江省政府专项债券(10期),13.8,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年浙江省嘉兴市收费公路专项债券(1期)-2017年浙江省政府专项债券(11期),5.0,100.0,5.0,3.67,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.67,7.5,4.658303996662269
2017年浙江省绍兴市收费公路专项债券(2期)-2017年浙江省政府专项债券(12期),20.2,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年浙江省政府专项债券(十三期),132.0,100.0,10.0,3.91,9.1,银行间,浙江省政府,半年付,荷兰式招标,固定,2017,0.5,0,3.9482202499999897,7.5,8.387332615611928
2017年浙江省衢州市土地储备专项债券(1期)-2017年浙江省政府专项债券(14期),14.0,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
2017年浙江省丽水市土地储备专项债券(1期)-2017年浙江省政府专项债券(15期),5.3,100.0,5.0,3.67,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.67,7.5,4.658303996662269
2017年浙江省杭州市土地储备专项债券(1期)-2017年浙江省政府专项债券(16期),30.0,100.0,5.0,3.63,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.63,7.5,4.661771875175896
2017年浙江省温州市土地储备专项债券(1期)-2017年浙江省政府专项债券(17期),67.0,100.0,5.0,3.77,9.1,银行间,浙江省政府,年付,荷兰式招标,固定,2017,1.0,0,3.77,7.5,4.649657461885032
